#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
65,"Peak - Stripped","Anne-Marie",32,134,"pop","Pop","Speak Your Mind (Deluxe)",2018-04-27,03:46,51,20,69,0,23,0,20,-10,G Minor,4,2022-12-28,2UMvrzK3hCP7ftLDHLO9G8,"Atlantic Records UK",6A,GBAHS1800103
66,"When I'm Small","Phantogram",0,92,"indietronica, metropopolis, neo-synthpop","Pop, Electronic","Eyelid Movies",2010-00-00,04:09,65,76,19,10,42,0,10,-4,A#/B♭ Major,4,2023-01-08,0PERS23jNsjcjBywXLvpyc,"Barsuk Records",6B,USBS51300075
67,"If the World Was Ending (feat. Julia Michaels)","JP Saxe,Julia Michaels",72,76,"alt z, canadian contemporary r&b, singer-songwriter pop, pop","Pop, R&B","If the World Was Ending (feat. Julia Michaels)",2019-10-17,03:28,46,47,87,0,60,10,10,-10,C♯/D♭ Major,4,2023-01-23,2kJwzbxV2ppxnQoYw4GLBZ,"Arista Records",3B,USQX91902708
68,"BTSTU - Edit","Jai Paul",42,90,"escape room, experimental r&b","Pop, R&B","BTSTU (Edit)",2011-04-21,03:29,66,38,78,0,54,40,40,-7,C♯/D♭ Major,4,2023-02-18,0MZz25sxDA1W8HA84duaHS,"XL Recordings",3B,GBBKS1100048
69,"Down the Line - It Takes a Number","Romare",45,88,"electronica, future garage, indie soul","Electronic, R&B","Meditations on Afrocentrism",2012-05-03,04:14,79,37,84,86,33,30,0,-10,F#/G♭ Major,4,2023-02-19,4CjEkkRMMKY2ROy21bFNrc,"Romare Music",2B,GBTQV0800153
70,"Made of Gold","Ibeyi,Pa Salieu",44,94,"afropop, cuban alternative, etherpop, world, afroswing, uk alternative hip hop, uk hip hop","Pop, World/Traditional, Latin, Hip Hop","Spell 31",2022-05-06,03:48,78,35,3,0,18,0,0,-6,B Major,4,2023-03-05,2dOlQsivPlIDjgISeoTJQw,"XL Recordings",1B,GBBKS2100225
71,"Goodbye (feat. Lyse) - Slow Version","Feder,Lyse",52,93,"new french touch, ","Electronic","Goodbye (feat. Lyse) [Slow Version]",2020-10-02,03:05,76,68,17,84,14,0,10,-6,C♯/D♭ Minor,4,2023-03-05,0Cp85ha3RN0FDytbku8nzq,"Elektra France",12A,FRY682000007
72,"L’enfer","Stromae",58,178,"belgian pop, g-house","Pop, Electronic","L’enfer",2022-01-09,03:09,40,55,33,0,61,10,20,-8,D Minor,4,2023-03-05,7bp3zmEvpHLa0h32nhDUkB,"Universal Music Division Carthage Music",7A,BET672100005
73,"Clouds","Jordan Rakei",17,81,"indie soul, neo r&b","R&B","Clouds",2021-08-19,04:12,57,55,42,0,44,0,10,-9,C Minor,4,2023-03-05,4nhAjgGkpxHAf85Inzq6q9,"Ninja Tune",5A,GBCFB2100444
74,"break up with your girlfriend, i'm bored","Ariana Grande",73,170,"pop","Pop","thank u, next",2019-02-08,03:10,73,55,4,0,34,0,10,-5,F Minor,4,2023-03-07,4kV4N9D1iKVxx1KLvtTpjS,"Republic Records",4A,USUM71900409
